Product Details
NFRC ID,8905
CGDB ID,
Name,SageGlass® SR2.0_7mm lami full clear 60%T
Manufacturer,"SAGE Electrochromics, Inc."
Acceptance,#
Appearance,unknown
Filename,SageGlass_7_SR2_60clr.SAG
Type,glazing
Subtype,laminate
IGDB Version,33.0
CGDB Version,
Specular,True
Thickness,6.98999977111816
TIR f,0.0
TIR b,
Emis f,0.839105188846588
Emis b,0.139635980129242
Conductivity,0.679000020027161
Permeability Factor,
tfsol,0.4088432
rfsol,0.1383806
rbsol,0.1449602
tfvis,0.6769015
rfvis,0.1204121
rbvis,0.08013411
tdw,0.3961996
tuv,0.005263518
tspf,581.0173
tciex,61.31234
tciey,67.14142
tciez,57.49485
rfciex,11.75121
rfciey,12.16083
rfciez,15.04204

Spectral Data
Wavelength,T,Rf,Rb
5.917,0.0,0.025000000372529,0.827000021934509
5.952,0.0,0.025000000372529,0.828000009059906
5.988,0.0,0.0240000002086163,0.828999996185303
6.024,0.0,0.0240000002086163,0.828999996185303
6.061,0.0,0.0240000002086163,0.829999983310699
6.098,0.0,0.0230000000447035,0.829999983310699
6.135,0.0,0.0230000000447035,0.832000017166138
6.173,0.0,0.0230000000447035,0.832000017166138
6.211,0.0,0.0219999998807907,0.832000017166138
6.25,0.0,0.0219999998807907,0.833000004291534
6.289,0.0,0.0219999998807907,0.833999991416931
6.329,0.0,0.0209999997168779,0.833999991416931
6.369,0.0,0.0209999997168779,0.834999978542328
6.41,0.0,0.0209999997168779,0.836000025272369
6.452,0.0,0.0199999995529652,0.836000025272369
6.494,0.0,0.0189999993890524,0.837000012397766
6.536,0.0,0.0199999995529652,0.837000012397766
6.579,0.0,0.0189999993890524,0.837999999523163
6.623,0.0,0.0179999992251396,0.837999999523163
6.667,0.0,0.0179999992251396,0.837999999523163
6.711,0.0,0.017000000923872,0.83899998664856
6.757,0.0,0.017000000923872,0.83899998664856
6.803,0.0,0.0149999996647239,0.839999973773956
6.849,0.0,0.0160000007599592,0.841000020503998
6.897,0.0,0.0149999996647239,0.842000007629395
6.944,0.0,0.0140000004321337,0.842000007629395
6.993,0.0,0.0140000004321337,0.842999994754791
7.042,0.0,0.0130000002682209,0.843999981880188
7.092,0.0,0.0120000001043081,0.843999981880188
7.143,0.0,0.0109999999403954,0.845000028610229
7.194,0.0,0.0109999999403954,0.846000015735626
7.246,0.0,0.00999999977648258,0.846000015735626
7.299,0.0,0.00800000037997961,0.847000002861023
7.353,0.0,0.00800000037997961,0.847000002861023
7.407,0.0,0.00700000021606684,0.847000002861023
7.463,0.0,0.00600000005215406,0.84799998998642
7.519,0.0,0.00499999988824129,0.848999977111816
7.576,0.0,0.00400000018998981,0.850000023841858
7.634,0.0,0.00300000002607703,0.851000010967255
7.692,0.0,0.0020000000949949,0.851000010967255
7.752,0.0,0.00100000004749745,0.851999998092651
7.813,0.0,0.0,0.852999985218048
7.874,0.0,0.0,0.852999985218048
7.937,0.0,0.0,0.853999972343445
8.0,0.0,0.0020000000949949,0.852999985218048
8.065,0.0,0.00600000005215406,0.852999985218048
8.13,0.0,0.0140000004321337,0.853999972343445
8.197,0.0,0.0270000007003546,0.855000019073486
8.264,0.0,0.0430000014603138,0.856000006198883
8.333,0.0,0.0610000006854534,0.85699999332428
8.403,0.0,0.0790000036358833,0.857999980449677
8.475,0.0,0.0970000028610229,0.860000014305115
8.547,0.0,0.112999998033047,0.860000014305115
8.621,0.0,0.129999995231628,0.860000014305115
8.696,0.0,0.143999993801117,0.861000001430511
8.772,0.0,0.158999994397163,0.861000001430511
8.85,0.0,0.172999992966652,0.861000001430511
8.929,0.0,0.187000006437302,0.861999988555908
9.009,0.0,0.202999994158745,0.861999988555908
9.091,0.0,0.222000002861023,0.860000014305115
9.174,0.0,0.244000002741814,0.85699999332428
9.259,0.0,0.264999985694885,0.851999998092651
9.346,0.0,0.282999992370605,0.846000015735626
9.434,0.0,0.293999999761581,0.841000020503998
9.524,0.0,0.296000003814697,0.837999999523163
9.615,0.0,0.291999995708466,0.836000025272369
9.709,0.0,0.282999992370605,0.836000025272369
9.804,0.0,0.272000014781952,0.837000012397766
9.901,0.0,0.261999994516373,0.83899998664856
10.0,0.0,0.252000004053116,0.842000007629395
10.101,0.0,0.241999998688698,0.846000015735626
10.204,0.0,0.23199999332428,0.848999977111816
10.309,0.0,0.223000004887581,0.851999998092651
10.417,0.0,0.214000001549721,0.853999972343445
10.526,0.0,0.204999998211861,0.856000006198883
10.638,0.0,0.194999992847443,0.857999980449677
10.753,0.0,0.184000000357628,0.859000027179718
10.87,0.0,0.172000005841255,0.860000014305115
10.989,0.0,0.158000007271767,0.861999988555908
11.111,0.0,0.143999993801117,0.862999975681305
11.236,0.0,0.131999999284744,0.864000022411346
11.364,0.0,0.119999997317791,0.86599999666214
11.494,0.0,0.108999997377396,0.86599999666214
11.628,0.0,0.0989999994635582,0.867999970912933
11.765,0.0,0.0890000015497208,0.867999970912933
11.905,0.0,0.0790000036358833,0.870999991893768
12.048,0.0,0.0729999989271164,0.870999991893768
12.195,0.0,0.0670000016689301,0.870999991893768
12.346,0.0,0.0649999976158142,0.871999979019165
12.5,0.0,0.068000003695488,0.874000012874603
12.658,0.0,0.0719999969005585,0.871999979019165
12.821,0.0,0.0790000036358833,0.874000012874603
12.987,0.0,0.0750000029802322,0.884999990463257
13.158,0.0,0.0750000029802322,0.88400000333786
13.333,0.0,0.0780000016093254,0.878000020980835
13.514,0.0,0.0759999975562096,0.879999995231628
13.699,0.0,0.0719999969005585,0.879000008106232
13.889,0.0,0.0689999982714653,0.880999982357025
14.085,0.0,0.0659999996423721,0.882000029087067
14.286,0.0,0.061999998986721,0.883000016212463
14.493,0.0,0.0599999986588955,0.884999990463257
14.706,0.0,0.0570000000298023,0.88400000333786
14.925,0.0,0.0570000000298023,0.888000011444092
15.152,0.0,0.0520000010728836,0.888000011444092
15.385,0.0,0.0500000007450581,0.89300000667572
15.625,0.0,0.0469999983906746,0.889999985694885
15.873,0.0,0.0430000014603138,0.890999972820282
16.129,0.0,0.0410000011324883,0.89300000667572
16.393,0.0,0.0410000011324883,0.897000014781952
16.667,0.0,0.0370000004768372,0.896000027656555
16.949,0.0,0.0329999998211861,0.898000001907349
17.241,0.0,0.0299999993294477,0.898999989032745
17.544,0.0,0.0270000007003546,0.901000022888184
17.857,0.0,0.025000000372529,0.90200001001358
18.182,0.0,0.0270000007003546,0.902999997138977
18.519,0.0,0.0370000004768372,0.904999971389771
18.868,0.0,0.0599999986588955,0.907999992370605
19.231,0.0,0.0949999988079071,0.912000000476837
19.608,0.0,0.136999994516373,0.912000000476837
20.0,0.0,0.177000001072884,0.912000000476837
20.408,0.0,0.20100000500679,0.908999979496002
20.833,0.0,0.222000002861023,0.903999984264374
21.277,0.0,0.23199999332428,0.917999982833862
21.739,0.0,0.237000003457069,0.912000000476837
22.222,0.0,0.229000002145767,0.904999971389771
22.727,0.0,0.218999996781349,0.904999971389771
23.256,0.0,0.208000004291534,0.904999971389771
23.81,0.0,0.196999996900558,0.906000018119812
24.39,0.0,0.180999994277954,0.907000005245209
25.0,0.0,0.172999992966652,0.907000005245209
25.641,0.0,0.163000002503395,0.906000018119812
26.316,0.0,0.155000001192093,0.907000005245209
27.027,0.0,0.149000003933907,0.907000005245209
27.778,0.0,0.142000004649162,0.910000026226044
28.571,0.0,0.137999996542931,0.907999992370605
29.412,0.0,0.131999999284744,0.908999979496002
30.303,0.0,0.133000001311302,0.910000026226044
31.25,0.0,0.129999995231628,0.912999987602234
32.258,0.0,0.125,0.912000000476837
33.333,0.0,0.125,0.912999987602234
34.483,0.0,0.123999997973442,0.910000026226044
35.714,0.0,0.123999997973442,0.912000000476837
37.037,0.0,0.125,0.912999987602234
38.462,0.0,0.123999997973442,0.912000000476837
40.0,0.0,0.122000001370907,0.913999974727631
41.667,0.0,0.112000003457069,0.912000000476837
43.478,0.0,0.127000004053116,0.922999978065491
45.455,0.0,0.136000007390976,0.929000020027161
47.619,0.0,0.143999993801117,0.920000016689301
50.0,0.0,0.136999994516373,0.920000016689301
52.632,0.0,0.144999995827675,0.916000008583069
55.556,0.0,0.137999996542931,0.930000007152557
